socks5://184.178.172.5:15303,US,Unknown
socks5://143.110.217.153:1080,CA,Unknown
socks5://139.59.24.173:1080,IN,Unknown
socks5://161.35.82.57:1080,ZZ,Unknown
socks5://134.199.159.23:1080,AU,Unknown
socks5://198.177.252.24:4145,US,Unknown
socks5://198.177.254.131:4145,US,Unknown
socks5://192.241.156.17:1080,US,Unknown
socks5://104.248.197.67:1080,ZZ,Unknown
socks5://104.248.203.234:1080,ZZ,Unknown
socks5://121.169.46.116:1090,KR,Osan
socks5://194.163.167.32:1080,FR,Unknown
socks5://194.163.182.6:1080,FR,Lauterbourg
socks5://5.255.113.177:1080,NL,Dronten
socks5://141.11.42.163:1080,TW,Unknown
socks5://194.163.160.97:10808,FR,Unknown
socks5://27.124.9.8:5555,HK,Unknown
socks5://91.242.229.96:1080,MD,Unknown
socks5://27.124.9.21:5555,HK,Unknown
socks5://46.20.106.102:1080,FI,Unknown
socks5://123.54.197.16:22096,CN,Unknown
socks5://123.54.197.53:22955,CN,Unknown
socks5://123.54.197.53:23822,CN,Unknown
socks5://186.137.21.165:6881,AR,Unknown
socks5://123.54.197.53:22620,CN,Unknown
socks5://123.54.197.53:22943,CN,Unknown
socks5://123.54.197.52:20632,CN,Unknown
socks5://123.54.197.19:22449,CN,Unknown
socks5://123.54.197.50:20817,CN,Unknown
socks5://123.54.197.53:22511,CN,Unknown
socks5://123.54.197.25:21298,CN,Unknown
socks5://123.54.197.49:21467,CN,Unknown
socks5://123.54.197.53:21064,CN,Unknown
socks5://123.54.197.52:23548,CN,Unknown
socks5://123.54.197.21:22418,CN,Unknown
socks5://123.54.197.49:23187,CN,Unknown
socks5://123.54.197.51:23725,CN,Unknown
socks5://43.156.36.181:1080,SG,Unknown
socks5://194.135.17.31:1080,RU,Unknown
socks5://116.102.242.52:20005,VN,Unknown
socks5://123.54.197.50:22638,CN,Unknown
socks5://123.54.197.16:22374,CN,Unknown
socks5://123.54.197.21:20036,CN,Unknown
socks5://123.54.197.50:20820,CN,Unknown
socks5://103.195.4.160:31279,HK,Unknown
socks5://27.124.9.112:5555,HK,Unknown
socks5://103.239.52.196:1080,KH,Unknown
socks5://103.195.4.160:30716,HK,Unknown
socks5://107.219.228.250:7777,US,Chicago
socks5://202.62.49.65:1080,KH,Phnom Penh
socks5://110.235.255.252:1080,KH,Phnom Penh
socks5://110.235.248.81:1080,KH,Phnom Penh
socks5://110.235.247.248:1080,KH,Phnom Penh
socks5://59.46.216.131:30001,CN,
socks5://104.219.236.127:1080,US,
socks5://185.194.217.97:1080,FR,Lauterbourg
socks5://5.255.117.127:1080,NL,Dronten
socks5://124.248.191.117:1080,KH,Phnom Penh
socks5://202.62.55.95:1080,KH,Phnom Penh
socks5://174.138.61.184:1080,US,Clifton
socks5://202.62.50.222:1080,KH,Phnom Penh
socks5://47.236.20.209:1145,SG,
socks5://203.25.208.163:1100,CN,
socks5://5.255.117.250:1080,NL,Dronten
socks5://203.25.208.163:1145,CN,
