http://47.91.104.88:3128,AE,Unknown
http://151.245.215.30:3128,AE,Unknown
http://151.245.215.22:3128,AE,Unknown
http://151.245.215.21:3128,AE,Unknown
http://151.245.215.29:3128,AE,Unknown
http://38.180.26.41:3128,AE,Unknown
http://38.180.26.208:3128,AE,Unknown
http://38.180.27.120:3128,AE,Unknown
http://151.245.215.3:3128,AE,Unknown
http://151.245.215.10:3128,AE,Unknown
http://151.245.215.1:3128,AE,Unknown
http://151.245.215.5:3128,AE,Unknown
http://151.245.215.7:3128,AE,Unknown
http://151.245.215.12:3128,AE,Unknown
http://151.245.215.17:3128,AE,Unknown
http://151.245.215.19:3128,AE,Unknown
http://151.245.215.23:3128,AE,Unknown
