http://102.217.69.117:3128,EG,Unknown
http://197.164.101.13:1981,EG,Unknown
http://154.236.191.38:1976,EG,Unknown
http://197.164.101.10:1981,EG,Unknown
http://41.33.219.131:1981,EG,Unknown
http://41.33.219.131:1976,EG,Unknown
http://197.164.101.12:1981,EG,Cairo
http://213.131.85.30:1981,EG,Unknown
http://213.131.85.30:1976,EG,Unknown
http://154.236.191.49:1981,EG,Unknown
http://154.236.191.42:1976,EG,Unknown
http://217.52.247.89:1976,EG,Unknown
http://196.204.83.232:1981,EG,Unknown
http://197.164.101.14:1976,EG,Unknown
http://154.236.191.36:1976,EG,Unknown
http://154.236.191.42:1981,EG,Unknown
http://197.164.101.14:1981,EG,Unknown
http://41.33.56.22:1976,EG,Unknown
http://41.33.219.140:1981,EG,Unknown
