socks5://186.137.21.165:6881,AR,Unknown
http://186.65.109.21:443,AR,Unknown
http://209.13.186.20:443,AR,Unknown
http://181.16.201.58:8091,AR,Unknown
http://181.16.201.58:8097,AR,Unknown
http://200.114.81.219:8080,AR,Unknown
http://181.209.75.124:8080,AR,Unknown
http://138.117.13.129:999,AR,Unknown
http://45.167.20.31:999,AR,Unknown
http://200.70.35.2:8080,AR,Unknown
http://187.102.219.42:999,AR,Unknown
http://181.209.108.218:999,AR,Unknown
http://181.209.81.82:999,AR,Unknown
http://186.65.109.21:81,AR,R?o Turbio
http://131.0.234.54:55555,AR,Unknown
http://187.102.219.34:999,AR,Unknown
http://179.0.183.182:999,AR,Unknown
http://167.249.52.218:999,AR,Unknown
http://181.209.96.156:999,AR,Unknown
http://209.13.186.20:80,AR,Buenos Aires
